vectorLength,actualNumComparisons,expectedNumComparisons,timeElapsed
1269,13180,13180,0
1270,13192,13192,0
1271,13204,13204,0.000997
1272,13216,13216,0
1273,13228,13228,0
1274,13240,13240,0.000998
1275,13252,13252,0
1276,13264,13264,0.001042
1277,13276,13276,0
1278,13288,13288,0
1279,13300,13300,0.000952
1280,13312,13312,0
1281,13324,13324,0
1282,13336,13336,0.000998
1283,13348,13348,0.000437
1284,13360,13360,0
1285,13372,13372,0
1286,13384,13384,0
1287,13396,13396,0
1288,13408,13408,0
1289,13420,13420,0
1290,13432,13432,0.000998
1291,13444,13444,0
1292,13456,13456,0
1293,13468,13468,0.000997
1294,13480,13480,0
1295,13492,13492,0
1296,13504,13504,0.000997
1297,13516,13516,0
1298,13528,13528,0
1299,13540,13540,0.000998
1300,13552,13552,0
1301,13564,13564,0
1302,13576,13576,0.000997
1303,13588,13588,0
1304,13600,13600,0
1305,13612,13612,0.000997
1306,13624,13624,0
1307,13636,13636,0
1308,13648,13648,0.000998
1309,13660,13660,0
1310,13672,13672,0
1311,13684,13684,0
1312,13696,13696,0
1313,13708,13708,0.000997
1314,13720,13720,0
1315,13732,13732,0
1316,13744,13744,0.000998
1317,13756,13756,0
1318,13768,13768,0
1319,13780,13780,0.000997
1320,13792,13792,0
1321,13804,13804,0
1322,13816,13816,0.000997
1323,13828,13828,0
1324,13840,13840,0
1325,13852,13852,0
1326,13864,13864,0
1327,13876,13876,0
1328,13888,13888,0
1329,13900,13900,0
1330,13912,13912,0.000997
1331,13924,13924,0
1332,13936,13936,0
1333,13948,13948,0.001069
1334,13960,13960,0
1335,13972,13972,0
1336,13984,13984,0.000926
1337,13996,13996,0
1338,14008,14008,0
1339,14020,14020,0
1340,14032,14032,0
1341,14044,14044,0.000998
1342,14056,14056,0
1343,14068,14068,0
1344,14080,14080,0.000997
1345,14092,14092,0
1346,14104,14104,0
1347,14116,14116,0.000997
1348,14128,14128,0
1349,14140,14140,0
1350,14152,14152,0.000998
1351,14164,14164,0
1352,14176,14176,0.000997
1353,14188,14188,0
1354,14200,14200,0
1355,14212,14212,0.000997
1356,14224,14224,0
1357,14236,14236,0
1358,14248,14248,0.000998
1359,14260,14260,0
1360,14272,14272,0
1361,14284,14284,0
1362,14296,14296,0
1363,14308,14308,0.000997
1364,14320,14320,0
1365,14332,14332,0
1366,14344,14344,0.000998
1367,14356,14356,0
1368,14368,14368,0
1369,14380,14380,0.000997
1370,14392,14392,0
1371,14404,14404,0
1372,14416,14416,0
1373,14428,14428,0
1374,14440,14440,0.000998
1375,14452,14452,0
1376,14464,14464,0
1377,14476,14476,0.000997
1378,14488,14488,0
1379,14500,14500,0
1380,14512,14512,0.000997
1381,14524,14524,0
1382,14536,14536,0
1383,14548,14548,0
1384,14560,14560,0
1385,14572,14572,0.000997
1386,14584,14584,0
1387,14596,14596,0
1388,14608,14608,0.000997
1389,14620,14620,0
1390,14632,14632,0
1391,14644,14644,0.000998
1392,14656,14656,0
1393,14668,14668,0.000997
1394,14680,14680,0
1395,14692,14692,0
1396,14704,14704,0.000997
1397,14716,14716,0
1398,14728,14728,0
1399,14740,14740,0.000997
1400,14752,14752,0
1401,14764,14764,0.000998
1402,14776,14776,0
1403,14788,14788,0
1404,14800,14800,0.000997
1405,14812,14812,0
1406,14824,14824,0
1407,14836,14836,0
1408,14848,14848,0
1409,14860,14860,0.000997
1410,14872,14872,0
1411,14884,14884,0
1412,14896,14896,0.000997
1413,14908,14908,0
1414,14920,14920,0
1415,14932,14932,0
1416,14944,14944,0
1417,14956,14956,0.000997
1418,14968,14968,0
1419,14980,14980,0
1420,14992,14992,0.000997
1421,15004,15004,0
1422,15016,15016,0.000998
1423,15028,15028,0
1424,15040,15040,0
1425,15052,15052,0.000997
1426,15064,15064,0
1427,15076,15076,0
1428,15088,15088,0
1429,15100,15100,0
1430,15112,15112,0.000998
1431,15124,15124,0
1432,15136,15136,0
1433,15148,15148,0.000997
1434,15160,15160,0
1435,15172,15172,0.000997
1436,15184,15184,0
1437,15196,15196,0
1438,15208,15208,0.000998
1439,15220,15220,0
1440,15232,15232,0
1441,15244,15244,0
1442,15256,15256,0
1443,15268,15268,0.000997
1444,15280,15280,0
1445,15292,15292,0
1446,15304,15304,0
1447,15316,15316,0
1448,15328,15328,0.000997
1449,15340,15340,0
1450,15352,15352,0.000783
1451,15364,15364,0
1452,15376,15376,0
1453,15388,15388,0.000998
1454,15400,15400,0
1455,15412,15412,0
1456,15424,15424,0
1457,15436,15436,0
1458,15448,15448,0.000997
1459,15460,15460,0
1460,15472,15472,0
1461,15484,15484,0.000998
1462,15496,15496,0
1463,15508,15508,0.000997
1464,15520,15520,0
1465,15532,15532,0
1466,15544,15544,0.000997
1467,15556,15556,0
1468,15568,15568,0.000998
1469,15580,15580,0
1470,15592,15592,0
1471,15604,15604,0.000997
1472,15616,15616,0
1473,15628,15628,0.000997
1474,15640,15640,0
1475,15652,15652,0
1476,15664,15664,0.000998
1477,15676,15676,0
1478,15688,15688,0.000997
1479,15700,15700,0
1480,15712,15712,0
1481,15724,15724,0.000997
1482,15736,15736,0
1483,15748,15748,0.000998
1484,15760,15760,0.000227
1485,15772,15772,1e-005
1486,15784,15784,0
1487,15796,15796,0
1488,15808,15808,0.000997
1489,15820,15820,0
1490,15832,15832,0
1491,15844,15844,0.000998
1492,15856,15856,0
1493,15868,15868,0.000997
1494,15880,15880,0
1495,15892,15892,0
1496,15904,15904,0
1497,15916,15916,0
1498,15928,15928,0.000998
1499,15940,15940,0
1500,15952,15952,0
1501,15964,15964,0
1502,15976,15976,0
1503,15988,15988,0.000997
1504,16000,16000,0
1505,16012,16012,0
1506,16024,16024,0
1507,16036,16036,0
1508,16048,16048,0.000997
1509,16060,16060,0
1510,16072,16072,0.000997
1511,16084,16084,0
1512,16096,16096,0
1513,16108,16108,0.000998
1514,16120,16120,0
1515,16132,16132,0.000997
1516,16144,16144,0
1517,16156,16156,0
1518,16168,16168,0.000997
1519,16180,16180,0
1520,16192,16192,0.000998
1521,16204,16204,0
1522,16216,16216,0
1523,16228,16228,0.000997
1524,16240,16240,0
1525,16252,16252,0.000997
1526,16264,16264,0
1527,16276,16276,0
1528,16288,16288,0
1529,16300,16300,0
1530,16312,16312,0.000993
1531,16324,16324,0
1532,16336,16336,0.000997
1533,16348,16348,0
1534,16360,16360,0
1535,16372,16372,0.000945
1536,16384,16384,0
1537,16396,16396,0.000997
1538,16408,16408,0
1539,16420,16420,0
1540,16432,16432,0.000997
1541,16444,16444,0
1542,16456,16456,0.000998
1543,16468,16468,0
1544,16480,16480,0.000997
1545,16492,16492,0
1546,16504,16504,0
1547,16516,16516,4.7e-005
1548,16528,16528,0
1549,16540,16540,0.000951
1550,16552,16552,0
1551,16564,16564,0.000997
1552,16576,16576,0
1553,16588,16588,0
1554,16600,16600,0.000997
1555,16612,16612,0
1556,16624,16624,0.000998
1557,16636,16636,0
1558,16648,16648,0
1559,16660,16660,0
1560,16672,16672,0
1561,16684,16684,0.000997
1562,16696,16696,0
1563,16708,16708,0.000998
1564,16720,16720,0
1565,16732,16732,0
1566,16744,16744,0
1567,16756,16756,0
1568,16768,16768,0.000997
1569,16780,16780,0
1570,16792,16792,0.000998
1571,16804,16804,0
1572,16816,16816,0
1573,16828,16828,0.000997
1574,16840,16840,0
1575,16852,16852,0.000997
1576,16864,16864,0
1577,16876,16876,0.000998
1578,16888,16888,0
1579,16900,16900,0
1580,16912,16912,0.000997
1581,16924,16924,0
1582,16936,16936,0.000997
1583,16948,16948,0
1584,16960,16960,0
1585,16972,16972,0
1586,16984,16984,0
1587,16996,16996,0.000997
1588,17008,17008,0
1589,17020,17020,0.000997
1590,17032,17032,0
1591,17044,17044,0.000998
1592,17056,17056,0
1593,17068,17068,0
1594,17080,17080,0.000997
1595,17092,17092,0
1596,17104,17104,0.000997
1597,17116,17116,0
1598,17128,17128,0.000998
1599,17140,17140,0
1600,17152,17152,0
1601,17164,17164,0.000997
1602,17176,17176,0
1603,17188,17188,0.000997
1604,17200,17200,0
1605,17212,17212,0.000998
1606,17224,17224,0
1607,17236,17236,0
1608,17248,17248,0
1609,17260,17260,0
1610,17272,17272,0.000997
1611,17284,17284,0
1612,17296,17296,0.000998
1613,17308,17308,0
1614,17320,17320,0.000997
1615,17332,17332,0
1616,17344,17344,0
1617,17356,17356,0
1618,17368,17368,0
1619,17380,17380,0.000998
1620,17392,17392,0
1621,17404,17404,0.000997
1622,17416,17416,0
1623,17428,17428,0.000997
1624,17440,17440,0
1625,17452,17452,0
1626,17464,17464,0
1627,17476,17476,0
1628,17488,17488,0.000997
1629,17500,17500,0
1630,17512,17512,0.000997
1631,17524,17524,0
1632,17536,17536,0.000998
1633,17548,17548,0
1634,17560,17560,0.000997
1635,17572,17572,0
1636,17584,17584,0
1637,17596,17596,0
1638,17608,17608,0
1639,17620,17620,0.000998
1640,17632,17632,0
1641,17644,17644,0.000997
1642,17656,17656,0
1643,17668,17668,0.000997
1644,17680,17680,0
1645,17692,17692,0
1646,17704,17704,0
1647,17716,17716,0
1648,17728,17728,0.000997
1649,17740,17740,0
1650,17752,17752,0.000997
1651,17764,17764,0
1652,17776,17776,0.000998
1653,17788,17788,0
1654,17800,17800,0
1655,17812,17812,0
1656,17824,17824,0
1657,17836,17836,0.000997
1658,17848,17848,0
1659,17860,17860,0.000998
1660,17872,17872,0
1661,17884,17884,0.000997
1662,17896,17896,0
1663,17908,17908,0.000997
1664,17920,17920,0
1665,17932,17932,0
1666,17944,17944,0
1667,17956,17956,0
1668,17968,17968,0.000997
1669,17980,17980,0
1670,17992,17992,0.000997
1671,18004,18004,0
1672,18016,18016,0.000998
1673,18028,18028,0
1674,18040,18040,0.000997
1675,18052,18052,0
1676,18064,18064,0.000997
1677,18076,18076,0
1678,18088,18088,0
1679,18100,18100,0
1680,18112,18112,0
1681,18124,18124,0.000997
1682,18136,18136,0
1683,18148,18148,0.000997
1684,18160,18160,0
1685,18172,18172,0.000998
1686,18184,18184,0
1687,18196,18196,0.000997
1688,18208,18208,0
1689,18220,18220,0.000997
1690,18232,18232,0
1691,18244,18244,0
1692,18256,18256,0
1693,18268,18268,0
1694,18280,18280,0.000997
1695,18292,18292,0
1696,18304,18304,0.000997
1697,18316,18316,0
1698,18328,18328,0.000998
1699,18340,18340,0
1700,18352,18352,5.2e-005
1701,18364,18364,0
1702,18376,18376,0.000945
1703,18388,18388,0
1704,18400,18400,0.000998
1705,18412,18412,0.00033
1706,18424,18424,0.000369
1707,18436,18436,0
1708,18448,18448,0.000997
1709,18460,18460,0
1710,18472,18472,0.000998
1711,18484,18484,0
1712,18496,18496,0
1713,18508,18508,0
1714,18520,18520,0
1715,18532,18532,0.000997
1716,18544,18544,0
1717,18556,18556,0.000998
1718,18568,18568,0
1719,18580,18580,0.000997
1720,18592,18592,0
1721,18604,18604,0.000997
1722,18616,18616,0
1723,18628,18628,0.000998
1724,18640,18640,0
1725,18652,18652,0.000997
1726,18664,18664,0
1727,18676,18676,0.000997
1728,18688,18688,0
1729,18700,18700,0
1730,18712,18712,0
1731,18724,18724,0
1732,18736,18736,0
1733,18748,18748,0
1734,18760,18760,0.000997
1735,18772,18772,0
1736,18784,18784,0.000998
1737,18796,18796,0
1738,18808,18808,0.001092
1739,18820,18820,0
1740,18832,18832,0.000902
1741,18844,18844,0
1742,18856,18856,0.001047
1743,18868,18868,0
1744,18880,18880,0.000948
1745,18892,18892,0
1746,18904,18904,0.000997
1747,18916,18916,0
1748,18928,18928,0.000998
1749,18940,18940,0
1750,18952,18952,0.000997
1751,18964,18964,0
1752,18976,18976,0.000997
1753,18988,18988,0
1754,19000,19000,0.000998
1755,19012,19012,0
1756,19024,19024,0.000997
1757,19036,19036,0
1758,19048,19048,0
1759,19060,19060,0
1760,19072,19072,0
1761,19084,19084,0
1762,19096,19096,0
1763,19108,19108,0.000997
1764,19120,19120,0
1765,19132,19132,0.000997
1766,19144,19144,0
1767,19156,19156,0.000998
1768,19168,19168,0.000997
1769,19180,19180,0
1770,19192,19192,0.000997
1771,19204,19204,0
1772,19216,19216,0.000998
1773,19228,19228,0
1774,19240,19240,0.001036
1775,19252,19252,0
1776,19264,19264,0.000958
1777,19276,19276,0
1778,19288,19288,0.000998
1779,19300,19300,0
1780,19312,19312,0.000997
1781,19324,19324,0
1782,19336,19336,0.000997
1783,19348,19348,0
1784,19360,19360,0.000998
1785,19372,19372,0
1786,19384,19384,0.000997
1787,19396,19396,0
1788,19408,19408,0.000997
1789,19420,19420,0
1790,19432,19432,0.000998
1791,19444,19444,0
1792,19456,19456,0.000997
1793,19468,19468,0
1794,19480,19480,0.000997
1795,19492,19492,0
1796,19504,19504,0.000998
1797,19516,19516,0
1798,19528,19528,0.000997
1799,19540,19540,0
1800,19552,19552,0.000997
1801,19564,19564,0
1802,19576,19576,0.000998
1803,19588,19588,0
1804,19600,19600,0.000997
1805,19612,19612,0
1806,19624,19624,0.000997
1807,19636,19636,0
1808,19648,19648,0.000998
1809,19660,19660,0
1810,19672,19672,0.000997
1811,19684,19684,0
1812,19696,19696,0.001217
1813,19708,19708,0.000281
1814,19720,19720,0.000497
1815,19732,19732,0
1816,19744,19744,0.000997
1817,19756,19756,0
1818,19768,19768,0.000997
1819,19780,19780,0
1820,19792,19792,0.000998
1821,19804,19804,0
1822,19816,19816,0.000997
1823,19828,19828,0
1824,19840,19840,0.000997
1825,19852,19852,0
1826,19864,19864,0.001134
1827,19876,19876,0
1828,19888,19888,0.000861
1829,19900,19900,0
1830,19912,19912,0.001033
1831,19924,19924,0
1832,19936,19936,0.000962
1833,19948,19948,0.00059
1834,19960,19960,0
1835,19972,19972,0.000997
1836,19984,19984,0.000601
1837,19996,19996,0.000397
1838,20008,20008,0
1839,20020,20020,0.000997
1840,20032,20032,0.000706
1841,20044,20044,0.000203
1842,20056,20056,0
1843,20068,20068,0.000983
1844,20080,20080,0
1845,20092,20092,0.000997
1846,20104,20104,0
1847,20116,20116,0.000998
1848,20128,20128,0
1849,20140,20140,0.000998
1850,20152,20152,0
1851,20164,20164,0.000996
1852,20176,20176,0
1853,20188,20188,0.000998
1854,20200,20200,0
1855,20212,20212,0.000999
1856,20224,20224,0
1857,20236,20236,0.000996
1858,20248,20248,0
1859,20260,20260,0.000997
1860,20272,20272,0
1861,20284,20284,0.000997
1862,20296,20296,0
1863,20308,20308,0.000997
1864,20320,20320,0
1865,20332,20332,0.000998
1866,20344,20344,0
1867,20356,20356,0
1868,20368,20368,0
1869,20380,20380,0
1870,20392,20392,0
1871,20404,20404,0
1872,20416,20416,0
1873,20428,20428,0
1874,20440,20440,0.000997
1875,20452,20452,0
1876,20464,20464,0.000998
1877,20476,20476,0
1878,20488,20488,0.000997
1879,20500,20500,0
1880,20512,20512,0.000997
1881,20524,20524,0
1882,20536,20536,0.000998
1883,20548,20548,0
1884,20560,20560,0.000997
1885,20572,20572,0
1886,20584,20584,0.000997
1887,20596,20596,0
1888,20608,20608,0.000998
1889,20620,20620,0
1890,20632,20632,0.000997
1891,20644,20644,0
1892,20656,20656,0.000997
1893,20668,20668,0
1894,20680,20680,0.000998
1895,20692,20692,0
1896,20704,20704,0
1897,20716,20716,0.000997
1898,20728,20728,0
1899,20740,20740,0.000998
1900,20752,20752,0
1901,20764,20764,0.000997
1902,20776,20776,0
1903,20788,20788,0.000997
1904,20800,20800,0
1905,20812,20812,0.000998
1906,20824,20824,0
1907,20836,20836,0.000997
1908,20848,20848,0
1909,20860,20860,0.000997
1910,20872,20872,0
1911,20884,20884,0.000998
1912,20896,20896,0
1913,20908,20908,0
1914,20920,20920,0
1915,20932,20932,0
1916,20944,20944,0.000998
1917,20956,20956,0
1918,20968,20968,0.000997
1919,20980,20980,0
1920,20992,20992,0.000997
1921,21004,21004,0
1922,21016,21016,0.000998
1923,21028,21028,0
1924,21040,21040,0.000997
1925,21052,21052,0
1926,21064,21064,0.000997
1927,21076,21076,0
1928,21088,21088,0
1929,21100,21100,0
1930,21112,21112,0
1931,21124,21124,0.000997
1932,21136,21136,0
1933,21148,21148,0.000998
1934,21160,21160,0
1935,21172,21172,0.001026
1936,21184,21184,0
1937,21196,21196,0.000968
1938,21208,21208,0
1939,21220,21220,0.000998
1940,21232,21232,0
1941,21244,21244,0
1942,21256,21256,0.000997
1943,21268,21268,0
1944,21280,21280,0.000998
1945,21292,21292,0
1946,21304,21304,0.000997
1947,21316,21316,0
1948,21328,21328,0.000997
1949,21340,21340,0
1950,21352,21352,0.000998
1951,21364,21364,0
1952,21376,21376,0.000997
1953,21388,21388,0
1954,21400,21400,0
1955,21412,21412,0.000998
1956,21424,21424,0
1957,21436,21436,0.000997
1958,21448,21448,0
1959,21460,21460,0.000997
1960,21472,21472,0
1961,21484,21484,0.000998
1962,21496,21496,0
1963,21508,21508,0.000997
1964,21520,21520,0
1965,21532,21532,0
1966,21544,21544,0.000998
1967,21556,21556,0
1968,21568,21568,0.000997
1969,21580,21580,0
1970,21592,21592,0.000997
1971,21604,21604,0
1972,21616,21616,0.000998
1973,21628,21628,0
1974,21640,21640,0
1975,21652,21652,0.001004
1976,21664,21664,0
1977,21676,21676,0.000991
1978,21688,21688,0
1979,21700,21700,0.000997
1980,21712,21712,0
1981,21724,21724,0.000998
1982,21736,21736,0
1983,21748,21748,0
1984,21760,21760,0.000997
1985,21772,21772,0
1986,21784,21784,0.000997
1987,21796,21796,0
1988,21808,21808,0.000998
1989,21820,21820,0
1990,21832,21832,0.000997
1991,21844,21844,0
1992,21856,21856,0
1993,21868,21868,0.000998
1994,21880,21880,0
1995,21892,21892,0.000997
1996,21904,21904,0
1997,21916,21916,0.000997
1998,21928,21928,0
1999,21940,21940,0.000998
2000,21952,21952,0
2001,21964,21964,0.000997
2002,21976,21976,0
2003,21988,21988,0.000997
2004,22000,22000,0
2005,22012,22012,0.001002
2006,22024,22024,0
2007,22036,22036,0
2008,22048,22048,0.000998
2009,22060,22060,0
2010,22072,22072,0.000997
2011,22084,22084,0
2012,22096,22096,0.001002
2013,22108,22108,0
2014,22120,22120,0
2015,22132,22132,0.000997
2016,22144,22144,0
2017,22156,22156,0.000997
2018,22168,22168,0
2019,22180,22180,0.000998
2020,22192,22192,0
2021,22204,22204,0.000997
2022,22216,22216,0.000997
2023,22228,22228,0
2024,22240,22240,0.000998
2025,22252,22252,0
2026,22264,22264,0.000997
2027,22276,22276,0
2028,22288,22288,0.000997
2029,22300,22300,0
2030,22312,22312,0
2031,22324,22324,0.000997
2032,22336,22336,0
2033,22348,22348,0.00106
2034,22360,22360,0
2035,22372,22372,0.000935
2036,22384,22384,0
2037,22396,22396,0
2038,22408,22408,0.000997
2039,22420,22420,0
2040,22432,22432,0.000998
2041,22444,22444,0
2042,22456,22456,0.000997
2043,22468,22468,0
2044,22480,22480,0
2045,22492,22492,0.000998
2046,22504,22504,0
2047,22516,22516,0.000997
2048,22528,22528,0
2049,22541,22541,0.000997
2050,22554,22554,0.000998
2051,22567,22567,0
2052,22580,22580,0.000997
2053,22593,22593,0
2054,22606,22606,0.000997
2055,22619,22619,0.000998
2056,22632,22632,0
2057,22645,22645,0.000997
2058,22658,22658,0
2059,22671,22671,0.000997
2060,22684,22684,0
2061,22697,22697,0
2062,22710,22710,0.000997
2063,22723,22723,0
2064,22736,22736,0.000997
2065,22749,22749,0
2066,22762,22762,0.000998
2067,22775,22775,0
2068,22788,22788,0.000286
2069,22801,22801,0.000711
2070,22814,22814,0
2071,22827,22827,0.000998
2072,22840,22840,0.000458
2073,22853,22853,0.000539
2074,22866,22866,0.000997
2075,22879,22879,0
2076,22892,22892,0.000998
2077,22905,22905,0
2078,22918,22918,0.001089
2079,22931,22931,0
2080,22944,22944,0
2081,22957,22957,0.000998
2082,22970,22970,0.000444
2083,22983,22983,0.000553
2084,22996,22996,0
2085,23009,23009,0.000997
2086,23022,23022,0.000998
2087,23035,23035,0
2088,23048,23048,0.000997
2089,23061,23061,0
2090,23074,23074,0.000997
2091,23087,23087,0
2092,23100,23100,0
2093,23113,23113,0.000998
2094,23126,23126,0
2095,23139,23139,0.000996
2096,23152,23152,0.000998
2097,23165,23165,0
2098,23178,23178,0.000997
2099,23191,23191,0
2100,23204,23204,0.000997
2101,23217,23217,0
2102,23230,23230,0
2103,23243,23243,0.000997
2104,23256,23256,0
2105,23269,23269,0.000997
2106,23282,23282,0
2107,23295,23295,0
2108,23308,23308,0.000997
2109,23321,23321,0
2110,23334,23334,0.000997
2111,23347,23347,0
2112,23360,23360,0.000998
2113,23373,23373,0.000997
2114,23386,23386,0
2115,23399,23399,0.000997
2116,23412,23412,0
2117,23425,23425,0.000998
2118,23438,23438,0.000997
2119,23451,23451,0
2120,23464,23464,0.000997
2121,23477,23477,0
2122,23490,23490,0.000998
2123,23503,23503,0.000997
2124,23516,23516,0
2125,23529,23529,0.000997
2126,23542,23542,0
2127,23555,23555,0.000998
2128,23568,23568,0
2129,23581,23581,0
2130,23594,23594,0.000997
2131,23607,23607,0
2132,23620,23620,0.000998
2133,23633,23633,0
2134,23646,23646,0.000997
2135,23659,23659,0.000997
2136,23672,23672,0
2137,23685,23685,0.000998
2138,23698,23698,0
2139,23711,23711,0.000997
2140,23724,23724,0.000997
2141,23737,23737,0
2142,23750,23750,0.000998
2143,23763,23763,0
2144,23776,23776,0.000997
2145,23789,23789,0.000997
2146,23802,23802,0
2147,23815,23815,0.000998
2148,23828,23828,0.000997
2149,23841,23841,0
2150,23854,23854,0.000997
2151,23867,23867,0
2152,23880,23880,0.000998
2153,23893,23893,0.000997
2154,23906,23906,0
2155,23919,23919,0.000997
2156,23932,23932,0
2157,23945,23945,0.000998
2158,23958,23958,0
2159,23971,23971,0
2160,23984,23984,0.000997
2161,23997,23997,0
2162,24010,24010,0.000998
2163,24023,24023,0
2164,24036,24036,0
2165,24049,24049,0.000997
2166,24062,24062,0
2167,24075,24075,0.000998
2168,24088,24088,0.001002
2169,24101,24101,0
2170,24114,24114,0.000992
2171,24127,24127,0
2172,24140,24140,0.000998
2173,24153,24153,0.000997
2174,24166,24166,0
2175,24179,24179,0.001032
2176,24192,24192,0
2177,24205,24205,0
2178,24218,24218,0.000997
2179,24231,24231,0
2180,24244,24244,0.000997
2181,24257,24257,0
2182,24270,24270,0
2183,24283,24283,0.000997
2184,24296,24296,0
2185,24309,24309,0.000997
2186,24322,24322,0.000998
2187,24335,24335,0
2188,24348,24348,0.000997
2189,24361,24361,0
2190,24374,24374,0.000997
2191,24387,24387,0.000998
2192,24400,24400,0
2193,24413,24413,0.000997
2194,24426,24426,0
2195,24439,24439,0
2196,24452,24452,0.000998
2197,24465,24465,0
2198,24478,24478,0.000997
2199,24491,24491,0
2200,24504,24504,0
2201,24517,24517,0.000998
2202,24530,24530,0
2203,24543,24543,0.000997
2204,24556,24556,0.000997
2205,24569,24569,0
2206,24582,24582,0.000998
2207,24595,24595,0
2208,24608,24608,0
2209,24621,24621,0.000997
2210,24634,24634,0
2211,24647,24647,0.000998
2212,24660,24660,0.000997
2213,24673,24673,0
2214,24686,24686,0.000997
2215,24699,24699,0
2216,24712,24712,0.000998
2217,24725,24725,0.000997
2218,24738,24738,0
2219,24751,24751,0.000997
2220,24764,24764,0
2221,24777,24777,0
2222,24790,24790,0.000997
2223,24803,24803,0
2224,24816,24816,0.000997
2225,24829,24829,0.000998
2226,24842,24842,0
2227,24855,24855,0.001051
2228,24868,24868,0.000943
2229,24881,24881,0
2230,24894,24894,0.001001
2231,24907,24907,0
2232,24920,24920,0
2233,24933,24933,0.000997
2234,24946,24946,0
2235,24959,24959,0.000998
2236,24972,24972,0.000997
2237,24985,24985,0
2238,24998,24998,0.000997
2239,25011,25011,0
2240,25024,25024,0
2241,25037,25037,0.000997
2242,25050,25050,0
2243,25063,25063,0.000997
2244,25076,25076,0.000998
2245,25089,25089,0
2246,25102,25102,0.000997
2247,25115,25115,0
2248,25128,25128,0.000997
2249,25141,25141,0.000998
2250,25154,25154,0
2251,25167,25167,0.000997
2252,25180,25180,0.000997
2253,25193,25193,0
2254,25206,25206,0.000998
2255,25219,25219,0
2256,25232,25232,0
2257,25245,25245,0.000997
2258,25258,25258,0
2259,25271,25271,0.000998
2260,25284,25284,0.000997
2261,25297,25297,0
2262,25310,25310,0.000997
2263,25323,25323,0.000998
2264,25336,25336,0
2265,25349,25349,0.001001
2266,25362,25362,0
2267,25375,25375,0
2268,25388,25388,0.000998
2269,25401,25401,0
2270,25414,25414,0.000997
2271,25427,25427,0.000997
